customerId,transactionDate,productId,quantity,retailPrice,transactionId,markUp,orderStatus
489,25-08-2007,898,3,225.0,5131,12.5,cancelled
779,13-06-2013,903,3,310.5,5132,11.5,cancelled
439,30-10-2007,974,1,66.0,5133,11.0,shipped
860,06-09-2013,94,1,78.0,5134,13.0,cancelled
794,29-09-2011,738,4,396.0,5135,11.0,cancelled
538,26-07-2009,594,3,241.5,5136,11.5,shipped
532,26-05-2014,915,1,100.0,5137,12.5,cancelled
426,10-04-2007,727,4,350.0,5138,12.5,cancelled
976,09-09-2008,483,1,100.0,5139,12.5,shipped
751,21-11-2011,846,3,231.0,5140,11.0,cancelled
517,08-09-2012,232,2,125.0,5141,12.5,cancelled
352,03-12-2013,394,4,432.0,5142,12.0,cancelled
977,22-11-2009,823,3,207.0,5143,11.5,cancelled
549,23-04-2013,990,2,154.0,5144,11.0,shipped
158,09-04-2011,461,2,216.0,5145,12.0,cancelled
569,06-03-2009,774,3,351.0,5146,13.0,cancelled
362,13-09-2012,517,1,100.0,5147,12.5,cancelled
417,12-06-2011,458,2,184.0,5148,11.5,shipped
915,12-07-2008,703,1,100.0,5149,12.5,shipped
370,12-08-2013,833,1,100.0,5150,12.5,shipped
977,29-11-2008,649,4,414.0,5151,11.5,cancelled
493,24-09-2008,694,3,225.0,5152,12.5,shipped
177,20-07-2010,975,3,360.0,5153,12.0,cancelled
837,14-11-2013,392,1,78.0,5154,13.0,shipped
862,11-12-2012,204,2,198.0,5155,11.0,shipped
245,03-12-2010,513,1,72.0,5156,12.0,shipped
983,02-04-2011,129,4,480.0,5157,12.0,cancelled
898,26-11-2009,387,2,208.0,5158,13.0,shipped
917,17-09-2009,455,4,308.0,5159,11.0,shipped
37,20-11-2012,398,1,65.0,5160,13.0,shipped
753,27-08-2012,841,3,264.0,5161,11.0,cancelled
511,09-05-2014,334,1,77.0,5162,11.0,cancelled
824,20-02-2011,671,4,230.0,5163,11.5,shipped
58,14-06-2012,236,3,234.0,5164,13.0,cancelled
528,30-05-2007,160,1,62.5,5165,12.5,cancelled
482,05-09-2007,468,2,184.0,5166,11.5,shipped
720,31-01-2010,640,1,75.0,5167,12.5,cancelled
142,17-07-2011,998,1,57.5,5168,11.5,cancelled
206,25-10-2008,127,2,207.0,5169,11.5,shipped
403,16-06-2008,84,4,400.0,5170,12.5,cancelled
128,22-04-2013,508,1,80.5,5171,11.5,cancelled
964,20-04-2008,865,1,88.0,5172,11.0,cancelled
282,08-07-2013,961,4,368.0,5173,11.5,shipped
229,09-07-2010,565,4,468.0,5174,13.0,cancelled
636,19-11-2008,434,4,352.0,5175,11.0,shipped
113,05-08-2013,285,2,192.0,5176,12.0,cancelled
602,26-08-2011,307,4,230.0,5177,11.5,cancelled
974,29-12-2012,606,4,364.0,5178,13.0,shipped
836,27-08-2012,561,3,324.0,5179,12.0,shipped
543,29-12-2013,480,4,312.0,5180,13.0,cancelled
606,14-03-2011,60,1,72.0,5181,12.0,cancelled
47,21-07-2013,123,3,360.0,5182,12.0,shipped
12,27-01-2012,806,2,110.0,5183,11.0,shipped
908,12-01-2011,892,2,156.0,5184,13.0,cancelled
590,24-06-2013,242,2,230.0,5185,11.5,shipped
703,13-01-2013,360,1,60.0,5186,12.0,shipped
89,30-04-2011,966,4,432.0,5187,12.0,cancelled
270,11-05-2014,69,1,99.0,5188,11.0,shipped
458,14-03-2010,456,2,182.0,5189,13.0,cancelled
139,05-12-2012,681,3,172.5,5190,11.5,shipped
322,03-12-2010,635,3,180.0,5191,12.0,cancelled
691,28-05-2007,494,2,110.0,5192,11.0,shipped
488,18-03-2013,403,4,336.0,5193,12.0,shipped
704,23-05-2009,559,2,200.0,5194,12.5,cancelled
259,28-05-2014,446,4,414.0,5195,11.5,shipped
200,08-10-2007,854,2,198.0,5196,11.0,cancelled
600,22-06-2009,964,2,192.0,5197,12.0,cancelled
748,12-10-2009,252,4,450.0,5198,12.5,shipped
437,08-01-2014,122,4,500.0,5199,12.5,cancelled
640,21-02-2011,250,3,351.0,5200,13.0,cancelled
621,02-01-2008,353,1,62.5,5201,12.5,shipped
594,01-09-2008,676,3,324.0,5202,12.0,shipped
348,06-12-2010,847,1,84.0,5203,12.0,cancelled
897,10-10-2007,855,2,216.0,5204,12.0,cancelled
65,11-01-2012,827,3,172.5,5205,11.5,shipped
145,09-08-2008,960,3,216.0,5206,12.0,cancelled
151,13-05-2014,454,2,200.0,5207,12.5,shipped
1,08-06-2008,502,1,65.0,5208,13.0,shipped
907,08-01-2009,473,3,324.0,5209,12.0,shipped
612,06-10-2007,205,1,110.0,5210,11.0,shipped
638,18-08-2008,928,1,69.0,5211,11.5,shipped
615,11-07-2009,721,2,130.0,5212,13.0,cancelled
866,12-12-2011,558,2,192.0,5213,12.0,shipped
878,05-02-2010,921,3,187.5,5214,12.5,shipped
957,23-03-2010,723,3,231.0,5215,11.0,cancelled
394,20-02-2012,719,4,312.0,5216,13.0,cancelled
693,04-03-2007,940,4,500.0,5217,12.5,cancelled
986,30-10-2009,669,3,345.0,5218,11.5,shipped
587,04-04-2011,401,1,100.0,5219,12.5,shipped
730,06-12-2009,794,3,375.0,5220,12.5,cancelled
958,04-12-2012,52,2,125.0,5221,12.5,cancelled
261,25-03-2013,380,3,264.0,5222,11.0,cancelled
67,06-01-2013,86,4,260.0,5223,13.0,shipped
371,18-09-2008,696,3,273.0,5224,13.0,shipped
844,16-05-2007,952,4,322.0,5225,11.5,cancelled
554,01-07-2012,878,1,77.0,5226,11.0,cancelled
982,15-07-2012,225,1,80.5,5227,11.5,shipped
420,06-06-2007,431,1,130.0,5228,13.0,cancelled
448,17-08-2011,933,1,130.0,5229,13.0,cancelled
121,18-10-2011,89,3,337.5,5230,12.5,shipped
693,31-07-2012,184,3,351.0,5231,13.0,cancelled
217,02-11-2010,998,2,120.0,5232,12.0,cancelled
79,28-10-2012,208,2,208.0,5233,13.0,cancelled
628,27-09-2012,440,4,480.0,5234,12.0,shipped
337,15-04-2014,141,3,337.5,5235,12.5,cancelled
593,11-01-2011,579,3,300.0,5236,12.5,cancelled
64,21-06-2012,157,1,120.0,5237,12.0,cancelled
786,13-08-2007,950,2,168.0,5238,12.0,cancelled
565,31-12-2010,807,2,175.0,5239,12.5,shipped
10,20-01-2008,658,1,75.0,5240,12.5,shipped
558,18-02-2011,638,3,207.0,5241,11.5,shipped
115,30-07-2013,516,3,360.0,5242,12.0,cancelled
543,29-03-2009,463,4,308.0,5243,11.0,cancelled
72,25-02-2014,592,3,300.0,5244,12.5,shipped
857,21-04-2007,868,1,88.0,5245,11.0,shipped
334,10-10-2010,888,2,156.0,5246,13.0,cancelled
708,17-10-2013,806,3,195.0,5247,13.0,shipped
924,31-03-2008,120,4,220.0,5248,11.0,shipped
718,13-02-2014,373,4,276.0,5249,11.5,cancelled
885,11-06-2010,833,2,192.0,5250,12.0,cancelled
768,08-04-2010,120,4,260.0,5251,13.0,shipped
23,17-05-2007,308,1,117.0,5252,13.0,shipped
172,20-09-2008,496,4,288.0,5253,12.0,shipped
82,26-01-2012,995,3,390.0,5254,13.0,cancelled
468,01-03-2008,260,3,241.5,5255,11.5,cancelled
787,10-04-2014,442,3,390.0,5256,13.0,shipped
360,12-08-2010,980,4,368.0,5257,11.5,shipped
389,04-01-2009,941,3,180.0,5258,12.0,shipped
603,15-04-2007,947,4,288.0,5259,12.0,cancelled
635,03-11-2007,362,3,360.0,5260,12.0,cancelled
854,08-03-2011,112,4,250.0,5261,12.5,cancelled
330,09-03-2009,906,3,187.5,5262,12.5,cancelled
785,19-10-2009,891,3,198.0,5263,11.0,shipped
885,22-10-2009,734,2,216.0,5264,12.0,shipped
990,21-12-2009,936,1,104.0,5265,13.0,cancelled
525,04-11-2007,720,2,216.0,5266,12.0,cancelled
466,30-07-2007,219,1,77.0,5267,11.0,cancelled
54,07-01-2009,766,3,262.5,5268,12.5,cancelled
711,03-04-2013,30,2,230.0,5269,11.5,cancelled
355,30-06-2012,436,4,336.0,5270,12.0,cancelled
716,26-09-2007,729,2,200.0,5271,12.5,cancelled
17,22-10-2013,861,3,252.0,5272,12.0,cancelled
399,26-05-2013,356,2,184.0,5273,11.5,shipped
759,05-07-2012,141,2,234.0,5274,13.0,shipped
249,27-03-2011,449,2,144.0,5275,12.0,shipped
560,02-11-2013,722,1,96.0,5276,12.0,shipped
228,21-01-2012,662,1,77.0,5277,11.0,shipped
654,30-03-2008,465,1,120.0,5278,12.0,cancelled
211,14-06-2007,27,1,84.0,5279,12.0,cancelled
801,15-10-2010,385,4,230.0,5280,11.5,cancelled
505,19-04-2009,970,1,66.0,5281,11.0,cancelled
492,14-02-2007,276,3,345.0,5282,11.5,shipped
216,19-09-2010,422,4,264.0,5283,11.0,cancelled
999,10-05-2010,702,3,195.0,5284,13.0,shipped
527,16-05-2014,615,3,225.0,5285,12.5,shipped
437,07-07-2012,70,4,432.0,5286,12.0,cancelled
139,10-02-2009,426,1,80.5,5287,11.5,cancelled
233,22-12-2008,764,2,144.0,5288,12.0,shipped
437,24-07-2007,354,2,120.0,5289,12.0,cancelled
679,23-03-2009,553,4,312.0,5290,13.0,shipped
157,25-01-2007,488,4,336.0,5291,12.0,shipped
467,07-08-2008,762,2,200.0,5292,12.5,cancelled
581,04-08-2012,49,3,216.0,5293,12.0,cancelled
371,23-06-2008,909,4,396.0,5294,11.0,shipped
557,21-11-2009,369,2,175.0,5295,12.5,cancelled
488,08-05-2011,796,2,184.0,5296,11.5,cancelled
875,04-01-2009,402,3,252.0,5297,12.0,cancelled
696,20-12-2007,267,4,468.0,5298,13.0,shipped
782,25-02-2013,101,1,69.0,5299,11.5,shipped
233,25-07-2012,117,1,87.5,5300,12.5,shipped
673,09-05-2014,275,2,132.0,5301,11.0,cancelled
569,19-06-2011,854,2,207.0,5302,11.5,shipped
243,17-02-2008,769,1,103.5,5303,11.5,shipped
978,21-10-2010,317,3,207.0,5304,11.5,cancelled
635,27-09-2013,57,1,78.0,5305,13.0,cancelled
458,18-11-2007,340,4,240.0,5306,12.0,cancelled
375,24-04-2014,609,1,104.0,5307,13.0,shipped
927,04-11-2008,960,4,300.0,5308,12.5,cancelled
109,06-05-2007,613,4,364.0,5309,13.0,shipped
841,07-12-2009,877,2,182.0,5310,13.0,shipped
460,24-05-2009,920,3,310.5,5311,11.5,cancelled
658,13-05-2009,148,4,480.0,5312,12.0,cancelled
506,27-01-2009,289,4,230.0,5313,11.5,cancelled
789,23-10-2007,327,2,125.0,5314,12.5,shipped
689,09-05-2012,295,2,168.0,5315,12.0,shipped
967,17-01-2009,537,4,500.0,5316,12.5,cancelled
183,26-06-2007,489,2,132.0,5317,11.0,shipped
179,10-01-2012,183,4,480.0,5318,12.0,cancelled
990,05-02-2012,665,3,360.0,5319,12.0,shipped
579,17-08-2009,288,1,125.0,5320,12.5,cancelled
334,11-04-2011,319,2,234.0,5321,13.0,shipped
37,06-05-2011,677,4,352.0,5322,11.0,shipped
101,22-02-2012,666,3,273.0,5323,13.0,cancelled
241,01-07-2012,464,2,144.0,5324,12.0,shipped
381,11-08-2012,792,3,276.0,5325,11.5,shipped
506,09-06-2012,590,4,460.0,5326,11.5,cancelled
402,31-10-2009,811,3,252.0,5327,12.0,shipped
698,21-01-2008,364,1,125.0,5328,12.5,shipped
367,26-09-2012,102,1,120.0,5329,12.0,shipped
946,15-06-2009,241,4,396.0,5330,11.0,shipped
4,08-01-2010,993,2,182.0,5331,13.0,cancelled
38,17-11-2007,302,1,88.0,5332,11.0,cancelled
855,27-11-2009,471,3,375.0,5333,12.5,cancelled
665,24-01-2013,172,1,60.0,5334,12.0,cancelled
581,18-05-2010,791,2,156.0,5335,13.0,cancelled
930,09-05-2012,325,4,322.0,5336,11.5,shipped
833,23-07-2012,50,3,165.0,5337,11.0,cancelled
772,13-06-2009,29,1,104.0,5338,13.0,cancelled
465,26-09-2013,102,1,130.0,5339,13.0,shipped
226,01-10-2013,375,2,161.0,5340,11.5,cancelled
122,22-05-2007,395,1,72.0,5341,12.0,cancelled
666,25-05-2008,130,1,55.0,5342,11.0,shipped
496,25-01-2012,583,3,198.0,5343,11.0,shipped
455,26-10-2008,388,4,460.0,5344,11.5,cancelled
782,09-12-2011,10,2,225.0,5345,12.5,shipped
650,29-11-2013,224,2,208.0,5346,13.0,shipped
117,02-05-2012,414,2,260.0,5347,13.0,cancelled
685,18-10-2009,842,2,216.0,5348,12.0,cancelled
34,28-12-2007,449,4,276.0,5349,11.5,shipped
176,09-11-2009,939,1,117.0,5350,13.0,shipped
232,09-09-2011,873,3,195.0,5351,13.0,shipped
274,25-01-2013,237,3,252.0,5352,12.0,shipped
173,17-05-2011,494,1,60.0,5353,12.0,shipped
216,19-11-2008,434,4,384.0,5354,12.0,cancelled
313,17-03-2007,233,2,156.0,5355,13.0,cancelled
989,10-09-2010,23,4,220.0,5356,11.0,cancelled
991,17-09-2007,891,4,276.0,5357,11.5,shipped
264,05-09-2012,722,4,368.0,5358,11.5,cancelled
261,15-03-2014,470,2,156.0,5359,13.0,shipped
14,16-06-2011,467,1,60.0,5360,12.0,cancelled
207,09-10-2009,156,4,308.0,5361,11.0,cancelled
470,21-03-2013,205,4,440.0,5362,11.0,shipped
523,06-12-2007,290,4,230.0,5363,11.5,shipped
332,15-06-2008,962,2,250.0,5364,12.5,cancelled
394,09-06-2010,950,4,308.0,5365,11.0,cancelled
394,16-02-2009,887,1,115.0,5366,11.5,shipped
963,13-04-2007,971,4,468.0,5367,13.0,cancelled
985,01-02-2008,279,2,260.0,5368,13.0,shipped
917,10-10-2012,515,3,312.0,5369,13.0,cancelled
899,06-03-2011,782,1,117.0,5370,13.0,shipped
984,21-09-2007,527,3,312.0,5371,13.0,cancelled
714,20-12-2012,255,4,368.0,5372,11.5,cancelled
368,04-08-2007,683,3,231.0,5373,11.0,cancelled
666,19-12-2010,13,2,225.0,5374,12.5,shipped
408,19-10-2011,677,1,96.0,5375,12.0,cancelled
482,28-05-2014,430,2,156.0,5376,13.0,shipped
7,26-04-2013,941,2,130.0,5377,13.0,shipped
842,22-11-2012,109,4,312.0,5378,13.0,cancelled
602,15-08-2012,144,2,161.0,5379,11.5,shipped
369,13-11-2012,118,1,96.0,5380,12.0,shipped
714,17-06-2011,76,1,80.5,5381,11.5,shipped
313,27-01-2007,981,1,120.0,5382,12.0,shipped
372,15-03-2008,758,2,240.0,5383,12.0,shipped
347,29-12-2010,427,3,264.0,5384,11.0,cancelled
934,02-02-2011,875,4,450.0,5385,12.5,cancelled
111,04-12-2012,99,4,414.0,5386,11.5,shipped
96,05-04-2013,884,3,337.5,5387,12.5,cancelled
443,09-05-2012,711,3,216.0,5388,12.0,shipped
130,25-11-2008,396,3,310.5,5389,11.5,shipped
442,13-11-2011,358,3,262.5,5390,12.5,shipped
620,08-12-2012,665,1,115.0,5391,11.5,shipped
768,23-07-2007,974,4,312.0,5392,13.0,shipped
247,14-08-2011,308,2,207.0,5393,11.5,shipped
854,10-12-2009,134,2,220.0,5394,11.0,cancelled
403,29-04-2010,576,3,165.0,5395,11.0,cancelled
931,08-08-2010,705,1,104.0,5396,13.0,shipped
665,26-03-2013,792,2,176.0,5397,11.0,shipped
25,21-10-2011,33,3,360.0,5398,12.0,cancelled
421,03-07-2008,800,3,276.0,5399,11.5,cancelled
337,05-06-2008,666,2,161.0,5400,11.5,shipped
175,18-05-2012,513,1,66.0,5401,11.0,shipped
680,14-06-2013,829,4,450.0,5402,12.5,cancelled
322,07-04-2012,921,4,220.0,5403,11.0,cancelled
853,21-08-2012,109,2,150.0,5404,12.5,cancelled
437,12-03-2014,152,2,184.0,5405,11.5,shipped
146,02-02-2010,97,3,262.5,5406,12.5,shipped
332,19-10-2008,428,2,175.0,5407,12.5,shipped
360,22-07-2009,941,2,110.0,5408,11.0,shipped
463,27-12-2012,17,3,337.5,5409,12.5,shipped
22,29-11-2007,36,2,144.0,5410,12.0,shipped
421,03-08-2012,538,3,180.0,5411,12.0,cancelled
685,16-06-2012,334,4,336.0,5412,12.0,shipped
589,27-04-2011,202,2,154.0,5413,11.0,cancelled
493,12-12-2013,981,1,120.0,5414,12.0,cancelled
216,08-09-2007,841,3,264.0,5415,11.0,shipped
406,07-03-2012,268,1,91.0,5416,13.0,shipped
458,10-06-2012,832,3,198.0,5417,11.0,cancelled
758,14-08-2007,109,1,69.0,5418,11.5,shipped
176,04-07-2013,250,2,207.0,5419,11.5,cancelled
42,13-08-2007,522,2,250.0,5420,12.5,shipped
507,05-02-2012,858,1,55.0,5421,11.0,shipped
100,29-11-2008,837,2,184.0,5422,11.5,shipped
516,21-12-2010,777,3,187.5,5423,12.5,cancelled
117,20-09-2008,602,1,66.0,5424,11.0,shipped
450,07-03-2008,931,3,187.5,5425,12.5,shipped
77,15-09-2009,408,3,231.0,5426,11.0,shipped
381,09-05-2014,623,3,273.0,5427,13.0,shipped
606,04-04-2008,113,4,468.0,5428,13.0,shipped
278,21-09-2009,832,4,276.0,5429,11.5,shipped
342,07-02-2009,173,1,99.0,5430,11.0,shipped
785,07-12-2010,81,2,176.0,5431,11.0,shipped
260,19-07-2007,72,3,360.0,5432,12.0,shipped
251,11-11-2011,976,2,198.0,5433,11.0,cancelled
598,13-04-2008,59,3,195.0,5434,13.0,cancelled
790,09-04-2009,760,4,336.0,5435,12.0,cancelled
307,20-12-2010,665,4,500.0,5436,12.5,shipped
403,19-03-2007,480,2,144.0,5437,12.0,shipped
175,29-12-2012,735,4,240.0,5438,12.0,shipped
455,06-03-2007,622,1,69.0,5439,11.5,cancelled
37,05-10-2007,935,2,150.0,5440,12.5,shipped
41,02-09-2007,296,2,144.0,5441,12.0,cancelled
740,31-05-2010,963,4,350.0,5442,12.5,cancelled
21,02-01-2009,338,4,520.0,5443,13.0,shipped
758,08-07-2011,929,2,220.0,5444,11.0,cancelled
760,10-09-2013,911,1,92.0,5445,11.5,cancelled
633,28-11-2012,644,2,250.0,5446,12.5,shipped
865,09-02-2007,458,4,352.0,5447,11.0,shipped
639,08-11-2012,767,1,60.0,5448,12.0,shipped
448,01-11-2008,114,3,300.0,5449,12.5,shipped
337,28-06-2009,55,2,184.0,5450,11.5,shipped
700,21-08-2012,900,4,250.0,5451,12.5,cancelled
928,12-01-2012,169,2,150.0,5452,12.5,shipped
812,01-12-2012,331,1,110.0,5453,11.0,shipped
569,19-10-2013,777,2,110.0,5454,11.0,cancelled
532,03-06-2013,251,4,220.0,5455,11.0,shipped
50,08-03-2009,911,1,96.0,5456,12.0,shipped
889,31-03-2012,23,2,130.0,5457,13.0,shipped
508,08-05-2012,813,4,308.0,5458,11.0,shipped
868,06-11-2010,392,4,264.0,5459,11.0,shipped
80,26-10-2007,732,1,120.0,5460,12.0,cancelled
76,28-09-2007,652,4,368.0,5461,11.5,cancelled
648,19-05-2009,402,3,262.5,5462,12.5,shipped
680,20-06-2013,931,1,62.5,5463,12.5,cancelled
104,27-12-2012,174,3,330.0,5464,11.0,cancelled
155,20-03-2014,716,4,468.0,5465,13.0,cancelled
777,05-12-2008,17,3,310.5,5466,11.5,shipped
623,01-04-2013,958,1,88.0,5467,11.0,shipped
947,25-01-2013,870,3,264.0,5468,11.0,cancelled
827,22-02-2007,345,4,230.0,5469,11.5,cancelled
591,14-01-2012,62,1,75.0,5470,12.5,cancelled
8,03-07-2007,612,3,310.5,5471,11.5,shipped
790,07-02-2008,771,3,360.0,5472,12.0,cancelled
247,31-03-2013,965,2,225.0,5473,12.5,shipped
435,26-06-2010,755,1,110.0,5474,11.0,cancelled
25,12-11-2010,974,2,144.0,5475,12.0,cancelled
163,28-04-2014,812,4,384.0,5476,12.0,cancelled
64,26-09-2007,536,1,88.0,5477,11.0,shipped
669,07-06-2010,707,4,220.0,5478,11.0,cancelled
721,04-03-2009,758,4,520.0,5479,13.0,shipped
811,03-07-2011,524,3,337.5,5480,12.5,cancelled
466,15-04-2007,843,1,66.0,5481,11.0,cancelled
167,27-02-2008,686,1,57.5,5482,11.5,shipped
240,09-03-2007,343,1,115.0,5483,11.5,shipped
948,17-04-2007,85,2,115.0,5484,11.5,shipped
724,13-02-2014,366,1,75.0,5485,12.5,shipped
443,07-07-2010,80,2,144.0,5486,12.0,cancelled
801,08-10-2010,596,3,262.5,5487,12.5,cancelled
384,23-04-2007,308,2,198.0,5488,11.0,cancelled
748,09-08-2007,206,2,115.0,5489,11.5,shipped
910,23-06-2007,545,2,144.0,5490,12.0,cancelled
946,30-12-2013,33,1,110.0,5491,11.0,cancelled
33,23-04-2013,83,2,207.0,5492,11.5,cancelled
140,10-04-2009,588,4,250.0,5493,12.5,cancelled
761,29-08-2011,350,3,252.0,5494,12.0,cancelled
532,24-08-2009,781,2,144.0,5495,12.0,shipped
300,16-08-2008,745,4,364.0,5496,13.0,cancelled
252,06-02-2010,420,4,364.0,5497,13.0,shipped
982,06-11-2012,906,2,125.0,5498,12.5,shipped
978,08-01-2012,867,1,103.5,5499,11.5,cancelled
844,17-09-2008,893,4,350.0,5500,12.5,shipped
752,07-04-2008,424,1,91.0,5501,13.0,cancelled
998,04-05-2014,996,3,165.0,5502,11.0,cancelled
272,30-03-2014,314,3,360.0,5503,12.0,cancelled
227,27-01-2010,151,1,91.0,5504,13.0,shipped
192,26-11-2012,336,4,276.0,5505,11.5,shipped
441,30-11-2013,186,4,336.0,5506,12.0,cancelled
226,28-09-2009,563,2,156.0,5507,13.0,cancelled
932,07-09-2011,362,4,520.0,5508,13.0,cancelled
76,14-02-2010,664,4,500.0,5509,12.5,shipped
552,16-05-2007,939,3,351.0,5510,13.0,cancelled
484,04-07-2007,703,1,88.0,5511,11.0,shipped
268,18-11-2008,735,1,57.5,5512,11.5,shipped
934,08-08-2013,521,4,230.0,5513,11.5,shipped
709,13-10-2010,908,2,250.0,5514,12.5,shipped
789,05-10-2007,25,4,368.0,5515,11.5,cancelled
652,04-12-2007,421,4,364.0,5516,13.0,cancelled
906,08-10-2010,19,3,288.0,5517,12.0,cancelled
585,08-12-2008,929,3,375.0,5518,12.5,cancelled
2,28-06-2008,383,1,117.0,5519,13.0,shipped
766,26-12-2012,42,1,108.0,5520,12.0,shipped
321,29-04-2008,732,3,390.0,5521,13.0,cancelled
436,01-07-2011,205,2,240.0,5522,12.0,cancelled
372,09-06-2009,882,3,337.5,5523,12.5,cancelled
97,29-07-2011,654,3,225.0,5524,12.5,shipped
785,21-06-2010,726,2,168.0,5525,12.0,cancelled
16,26-01-2013,176,4,384.0,5526,12.0,shipped
563,08-11-2009,375,4,322.0,5527,11.5,cancelled
358,10-12-2013,652,3,288.0,5528,12.0,cancelled
270,03-07-2007,649,1,103.5,5529,11.5,cancelled
622,14-02-2009,586,2,125.0,5530,12.5,cancelled
935,11-03-2011,278,3,198.0,5531,11.0,cancelled
277,22-05-2009,120,4,260.0,5532,13.0,shipped
711,12-04-2008,399,2,208.0,5533,13.0,shipped
766,25-02-2012,236,2,156.0,5534,13.0,cancelled
576,06-07-2013,205,3,375.0,5535,12.5,shipped
282,31-07-2013,122,3,390.0,5536,13.0,cancelled
602,28-12-2008,845,4,300.0,5537,12.5,shipped
982,17-07-2012,937,4,440.0,5538,11.0,shipped
592,08-06-2009,913,3,330.0,5539,11.0,cancelled
548,23-07-2010,428,2,161.0,5540,11.5,shipped
102,24-02-2013,130,3,165.0,5541,11.0,shipped
251,19-10-2013,142,2,216.0,5542,12.0,shipped
148,16-11-2008,69,2,225.0,5543,12.5,shipped
934,04-01-2008,189,4,364.0,5544,13.0,shipped
134,25-02-2010,21,2,130.0,5545,13.0,cancelled
567,07-06-2012,784,2,120.0,5546,12.0,shipped
764,27-05-2009,332,2,115.0,5547,11.5,shipped
294,02-06-2009,51,3,300.0,5548,12.5,shipped
5,16-06-2012,844,2,260.0,5549,13.0,shipped
123,12-10-2007,791,1,75.0,5550,12.5,cancelled
362,01-04-2012,248,4,364.0,5551,13.0,shipped
670,30-07-2010,208,3,312.0,5552,13.0,shipped
11,24-04-2014,476,1,120.0,5553,12.0,shipped
630,09-05-2008,802,4,240.0,5554,12.0,shipped
573,26-07-2013,466,4,220.0,5555,11.0,cancelled
860,25-04-2009,903,3,310.5,5556,11.5,cancelled
562,19-01-2009,902,1,57.5,5557,11.5,cancelled
264,02-11-2008,574,3,165.0,5558,11.0,shipped
794,12-09-2011,770,1,72.0,5559,12.0,cancelled
866,09-12-2009,858,3,165.0,5560,11.0,shipped
298,27-06-2009,842,3,337.5,5561,12.5,shipped
744,28-01-2008,573,4,308.0,5562,11.0,shipped
497,30-11-2011,421,4,308.0,5563,11.0,shipped
728,03-04-2011,159,4,276.0,5564,11.5,shipped
718,21-04-2008,949,4,468.0,5565,13.0,shipped
32,01-07-2012,265,1,65.0,5566,13.0,cancelled
295,18-02-2010,328,3,231.0,5567,11.0,shipped
221,12-07-2011,78,2,230.0,5568,11.5,cancelled
811,20-03-2008,58,4,432.0,5569,12.0,shipped
172,27-11-2013,594,4,336.0,5570,12.0,cancelled
263,22-02-2011,520,4,460.0,5571,11.5,shipped
951,03-11-2011,327,1,65.0,5572,13.0,cancelled
185,28-05-2014,21,1,60.0,5573,12.0,cancelled
750,12-12-2011,150,4,264.0,5574,11.0,shipped
10,24-12-2010,446,3,324.0,5575,12.0,cancelled
312,04-03-2014,270,1,92.0,5576,11.5,cancelled
210,25-09-2007,595,2,198.0,5577,11.0,shipped
485,28-11-2010,536,1,88.0,5578,11.0,cancelled
4,29-10-2013,588,4,250.0,5579,12.5,cancelled
834,14-06-2010,565,3,351.0,5580,13.0,shipped
655,09-09-2013,899,2,207.0,5581,11.5,cancelled
452,28-05-2009,413,2,138.0,5582,11.5,shipped
656,23-01-2013,890,1,120.0,5583,12.0,shipped
402,19-10-2010,747,2,240.0,5584,12.0,cancelled
334,12-04-2011,939,3,337.5,5585,12.5,cancelled
428,19-10-2008,753,4,240.0,5586,12.0,shipped
652,30-03-2014,500,1,65.0,5587,13.0,cancelled
861,15-11-2010,258,4,414.0,5588,11.5,cancelled
257,20-09-2011,703,1,104.0,5589,13.0,shipped
874,09-02-2007,769,1,108.0,5590,12.0,cancelled
44,23-05-2007,337,3,310.5,5591,11.5,cancelled
494,20-03-2013,420,4,308.0,5592,11.0,shipped
783,19-03-2014,314,3,360.0,5593,12.0,shipped
39,25-08-2011,43,3,180.0,5594,12.0,cancelled
590,23-11-2010,965,3,310.5,5595,11.5,cancelled
881,14-12-2009,837,2,184.0,5596,11.5,shipped
275,20-11-2012,756,3,351.0,5597,13.0,shipped
700,13-07-2007,348,1,99.0,5598,11.0,shipped
854,27-10-2012,289,4,250.0,5599,12.5,shipped
638,21-01-2012,754,4,322.0,5600,11.5,shipped
762,22-03-2014,663,4,384.0,5601,12.0,cancelled
20,07-08-2011,653,1,69.0,5602,11.5,shipped
552,21-06-2013,566,3,312.0,5603,13.0,cancelled
534,07-05-2010,847,1,80.5,5604,11.5,shipped
106,27-04-2009,677,2,184.0,5605,11.5,cancelled
51,28-01-2008,830,1,88.0,5606,11.0,cancelled
661,31-10-2009,235,1,75.0,5607,12.5,cancelled
485,07-09-2012,960,4,288.0,5608,12.0,cancelled
166,13-07-2008,871,1,66.0,5609,11.0,shipped
350,22-02-2014,541,1,103.5,5610,11.5,shipped
772,03-03-2007,55,2,184.0,5611,11.5,shipped
933,21-11-2012,276,2,250.0,5612,12.5,cancelled
474,04-09-2008,739,3,276.0,5613,11.5,cancelled
234,04-06-2012,826,4,230.0,5614,11.5,shipped
207,17-07-2009,71,4,468.0,5615,13.0,cancelled
95,29-08-2013,441,2,250.0,5616,12.5,cancelled
913,27-10-2007,249,3,375.0,5617,12.5,cancelled
159,09-05-2013,881,1,75.0,5618,12.5,cancelled
382,04-11-2007,887,2,260.0,5619,13.0,cancelled
